,appid,genre
316,1580240,"['3d', 'adventure', 'anime', 'combat', 'crafting', 'creaturecollector', 'cute', 'datingsim', 'fantasy', 'farming', 'farmingsim', 'fishing', 'isometric', 'jrpg', 'magic', 'partybasedrpg', 'rpg', 'romance', 'singleplayer', 'storyrich']"
317,1352930,"['2d', '2dplatformer', 'action', 'actionrpg', 'actionadventure', 'adventure', 'combat', 'comicbook', 'dystopian', 'exploration', 'indie', 'metroidvania', 'pixelgraphics', 'platformer', 'postapocalyptic', 'puzzleplatformer', 'rpg', 'sidescroller', 'singleplayer', 'underground']"
318,1134100,"['3d', 'basebuilding', 'combat', 'exploration', 'fantasy', 'gore', 'grandstrategy', 'historical', 'management', 'medieval', 'multiplayer', 'navalcombat', 'rts', 'realtimetactics', 'singleplayer', 'strategy', 'stylized', 'vikings', 'violent', 'war']"
319,1135230,"['2d', 'action', 'actionroguelike', 'adventure', 'coop', 'combat', 'dungeoncrawler', 'earlyaccess', 'hackandslash', 'localcoop', 'localmultiplayer', 'multiplayer', 'onlinecoop', 'pixelgraphics', 'proceduralgeneration', 'rpg', 'roguelike', 'roguelite', 'singleplayer', 'topdown']"
320,1851280,"['2.5d', 'action', 'actionrpg', 'actionroguelike', 'actionadventure', 'cartoon', 'charactercustomization', 'cute', 'dungeoncrawler', 'hackandslash', 'historical', 'indie', 'isometric', 'lorerich', 'mythology', 'ninja', 'pixelgraphics', 'proceduralgeneration', 'roguelite', 'singleplayer', 'topdown']"
321,292730,"['action', 'adventure', 'atmospheric', 'coop', 'fps', 'firstperson', 'futuristic', 'greatsoundtrack', 'heroshooter', 'multiplayer', 'postapocalyptic', 'quicktimeevents', 'robots', 'scifi', 'shooter', 'singleplayer', 'space', 'storyrich', 'war', 'zombies']"
322,7940,"['action', 'atmospheric', 'classic', 'coop', 'competitive', 'controller', 'fps', 'firstperson', 'greatsoundtrack', 'linear', 'military', 'moddable', 'modern', 'multiplayer', 'pvp', 'shooter', 'singleplayer', 'storyrich', 'war', 'zombies']"
323,6000,"['action', 'adventure', 'atmospheric', 'classic', 'coop', 'dark', 'epic', 'fps', 'firstperson', 'futuristic', 'greatsoundtrack', 'multiplayer', 'scifi', 'shooter', 'singleplayer', 'space', 'strategy', 'tactical', 'teambased', 'war']"
324,368500,"['action', 'adventure', 'assassin', 'atmospheric', 'coop', 'femaleprotagonist', 'funny', 'gore', 'greatsoundtrack', 'historical', 'illuminati', 'multiplayer', 'openworld', 'parkour', 'singleplayer', 'stealth', 'steampunk', 'storyrich', 'strategy', 'thirdperson']"
325,221680,"['casual', 'coop', 'difficult', 'education', 'greatsoundtrack', 'localcoop', 'moddable', 'multiplayer', 'music', 'rhythm', 'rockmusic', 'science', 'simulation', 'singleplayer']"
326,1307710,"['3d', 'action', 'arcade', 'automobilesim', 'combatracing', 'controller', 'drama', 'driving', 'familyfriendly', 'immersive', 'multiplayer', 'pvp', 'racing', 'realistic', 'simulation', 'singleplayer', 'sports', 'storyrich', 'thirdperson', 'vehicularcombat']"
327,1118200,"['2d', 'action', 'blood', 'building', 'casual', 'chooseyourownadventure', 'comedy', 'destruction', 'funny', 'gore', 'horror', 'indie', 'moddable', 'physics', 'pixelgraphics', 'psychologicalhorror', 'sandbox', 'simulation', 'singleplayer', 'violent']"
328,213670,"['2d', 'action', 'adventure', 'cartoon', 'comedy', 'darkhumor', 'epic', 'fantasy', 'funny', 'jrpg', 'mature', 'nudity', 'openworld', 'rpg', 'satire', 'singleplayer', 'storyrich', 'turnbased', 'turnbasedstrategy', 'zombies']"
329,3590,"['2d', 'addictive', 'adventure', 'casual', 'classic', 'comedy', 'cute', 'familyfriendly', 'funny', 'greatsoundtrack', 'indie', 'postapocalyptic', 'puzzle', 'singleplayer', 'strategy', 'survival', 'tactical', 'touchfriendly', 'towerdefense', 'zombies']"
330,490280,"['2d', 'action', 'adventure', 'charactercustomization', 'crafting', 'earlyaccess', 'indie', 'magic', 'openworld', 'openworldsurvivalcraft', 'pixelgraphics', 'platformer', 'rpg', 'sandbox', 'singleplayer', 'survival']"
331,361420,"['adventure', 'atmospheric', 'automation', 'basebuilding', 'building', 'coop', 'colorful', 'crafting', 'exploration', 'indie', 'multiplayer', 'openworld', 'openworldsurvivalcraft', 'sandbox', 'scifi', 'simulation', 'singleplayer', 'space', 'survival', 'thirdperson']"
332,300380,"['4playerlocal', 'action', 'adventure', 'arcade', 'funny', 'gore', 'indie', 'localcoop', 'localmultiplayer', 'motorbike', 'multiplayer', 'racing', 'roguelike', 'roguelite', 'shooter', 'simulation', 'singleplayer', 'sports', 'thirdperson', 'violent']"
333,1581800,"['2d', 'agriculture', 'anime', 'chooseyourownadventure', 'citybuilder', 'comicbook', 'controller', 'cooking', 'cute', 'datingsim', 'earlyaccess', 'exploration', 'farmingsim', 'fishing', 'hunting', 'indie', 'multipleendings', 'romance', 'simulation', 'singleplayer', 'tutorial']"
334,282070,"['2.5d', 'adventure', 'atmospheric', 'basebuilding', 'choicesmatter', 'crafting', 'drama', 'emotional', 'indie', 'management', 'postapocalyptic', 'psychological', 'realistic', 'resourcemanagement', 'simulation', 'singleplayer', 'stealth', 'storyrich', 'strategy', 'survival', 'war']"
335,571740,"['casual', 'coop', 'difficult', 'earlyaccess', 'familyfriendly', 'funny', 'golf', 'indie', 'leveleditor', 'localmultiplayer', 'memes', 'minigolf', 'multiplayer', 'onlinecoop', 'sandbox', 'simulation', 'singleplayer', 'sports', 'strategy', 'vr']"
336,1588530,"['2.5d', '2d', '3d', 'artificialintelligence', 'atmospheric', 'automation', 'basebuilding', 'dungeons&dragons', 'earlyaccess', 'fantasy', 'isometric', 'leveleditor', 'moddable', 'proceduralgeneration', 'rpg', 'singleplayer', 'software', 'tabletop', 'topdown', 'utilities']"
337,1066780,"['building', 'citybuilder', 'economy', 'flight', 'gamesworkshop', 'management', 'moddable', 'naval', 'openworld', 'realistic', 'resourcemanagement', 'sandbox', 'simulation', 'singleplayer', 'strategy', 'trains', 'transportation']"
338,1049590,"['3d', 'action', 'anime', 'charactercustomization', 'combat', 'crafting', 'earlyaccess', 'experimental', 'freetoplay', 'indie', 'mmorpg', 'moba', 'multiplayer', 'point&click', 'pvp', 'sexualcontent', 'strategy', 'survival', 'tactical', 'topdown']"
339,821880,"['anime', 'comedy', 'cute', 'darkcomedy', 'economy', 'hentai', 'indie', 'management', 'mature', 'moddable', 'nonlinear', 'nudity', 'point&click', 'replayvalue', 'romance', 'sexualcontent', 'simulation', 'singleplayer', 'strategy', 'visualnovel']"
340,1229490,"['3d', 'action', 'arenashooter', 'blood', 'characteractiongame', 'cyberpunk', 'difficult', 'earlyaccess', 'fps', 'fastpaced', 'firstperson', 'indie', 'oldschool', 'retro', 'robots', 'scifi', 'shooter', 'silentprotagonist', 'singleplayer', 'spectaclefighter', 'stylized']"
341,508440,"['3d', 'action', 'adventure', 'casual', 'colorful', 'comedy', 'cute', 'fantasy', 'funny', 'historical', 'indie', 'medieval', 'memes', 'physics', 'realistic', 'sandbox', 'simulation', 'singleplayer', 'strategy', 'war']"
342,477160,"['3dplatformer', 'action', 'adventure', 'casual', 'coop', 'comedy', 'funny', 'indie', 'localcoop', 'localmultiplayer', 'multiplayer', 'openworld', 'parkour', 'physics', 'puzzle', 'puzzleplatformer', 'sandbox', 'simulation', 'singleplayer', 'splitscreen']"
343,838350,"['2d', 'adventure', 'anime', 'building', 'casual', 'datingsim', 'earlyaccess', 'foreign', 'indie', 'martialarts', 'mythology', 'openworld', 'rpg', 'roguelike', 'roguelite', 'sandbox', 'simulation', 'singleplayer', 'strategy', 'strategyrpg']"
344,1330000,"['adventure', 'boardgame', 'crpg', 'charactercustomization', 'classbased', 'earlyaccess', 'localcoop', 'loot', 'multiplayer', 'onlinecoop', 'partybasedrpg', 'rpg', 'strategy', 'tabletop', 'tactical', 'tacticalrpg', 'topdown', 'turnbasedcombat', 'turnbasedstrategy', 'turnbasedtactics']"
345,1042380,"['agriculture', 'boardgame', 'building', 'capitalism', 'cardgame', 'choicesmatter', 'colorful', 'economy', 'farmingsim', 'indie', 'management', 'nature', 'puzzle', 'relaxing', 'resourcemanagement', 'simulation', 'singleplayer', 'storyrich', 'strategy', 'tabletop', 'timemanagement']"
346,34330,"['action', 'coop', 'diplomacy', 'grandstrategy', 'greatsoundtrack', 'historical', 'medieval', 'military', 'moddable', 'multiplayer', 'ninja', 'rts', 'realtimetactics', 'singleplayer', 'strategy', 'stylized', 'tactical', 'turnbased', 'turnbasedstrategy', 'turnbasedtactics']"
347,35450,"['action', 'atmospheric', 'coop', 'difficult', 'fps', 'firstperson', 'gore', 'historical', 'massivelymultiplayer', 'military', 'multiplayer', 'realistic', 'shooter', 'simulation', 'singleplayer', 'strategy', 'tactical', 'tanks', 'teambased', 'war', 'worldwarii']"
348,368340,"['2d', 'action', 'actionrpg', 'actionadventure', 'adventure', 'anime', 'cyberpunk', 'difficult', 'femaleprotagonist', 'greatsoundtrack', 'indie', 'jrpg', 'openworld', 'pixelgraphics', 'puzzle', 'rpg', 'retro', 'scifi', 'singleplayer', 'storyrich']"
349,262470,"['action', 'actionrpg', 'adventure', 'arcade', 'casual', 'classbased', 'controller', 'fantasy', 'funny', 'hackandslash', 'indie', 'medieval', 'physics', 'pinball', 'puzzle', 'rpg', 'singleplayer', 'storyrich', 'stylized', 'topdown']"
350,438490,"['action', 'anime', 'atmospheric', 'charactercustomization', 'coop', 'femaleprotagonist', 'greatsoundtrack', 'hackandslash', 'hunting', 'jrpg', 'mature', 'multiplayer', 'nudity', 'onlinecoop', 'openworld', 'postapocalyptic', 'rpg', 'singleplayer', 'storyrich', 'thirdperson']"
351,1222700,"['action', 'actionadventure', 'adventure', 'atmospheric', 'cinematic', 'coop', 'conversation', 'crime', 'emotional', 'indie', 'localcoop', 'multiplayer', 'nudity', 'onlinecoop', 'sexualcontent', 'singleplayer', 'splitscreen', 'storyrich', 'thirdperson', 'violent']"
352,518790,"['action', 'adventure', 'atmospheric', 'coop', 'combat', 'fps', 'firstperson', 'gore', 'hunting', 'multiplayer', 'onlinecoop', 'openworld', 'realistic', 'shooter', 'simulation', 'singleplayer', 'sports', 'strategy', 'survival', 'walkingsimulator']"
353,885000,"['action', 'arcade', 'casual', 'cyberpunk', 'difficult', 'earlyaccess', 'fastpaced', 'firstperson', 'greatsoundtrack', 'indie', 'moddable', 'multiplayer', 'music', 'retro', 'rhythm', 'singleplayer', 'soundtrack', 'sports', 'swordplay', 'vr', 'vronly']"
354,288470,"['action', 'actionrpg', 'adventure', 'atmospheric', 'charactercustomization', 'choicesmatter', 'classic', 'comedy', 'fantasy', 'funny', 'greatsoundtrack', 'magic', 'medieval', 'openworld', 'rpg', 'remake', 'sandbox', 'singleplayer', 'storyrich', 'thirdperson']"
355,1290000,"['3d', 'atmospheric', 'casual', 'coop', 'colorful', 'cozy', 'fps', 'familyfriendly', 'firstperson', 'funny', 'immersivesim', 'indie', 'multiplayer', 'onlinecoop', 'realistic', 'relaxing', 'sandbox', 'simulation', 'singleplayer', 'storyrich', 'wholesome']"
356,1922560,"['action', 'atmospheric', 'cartoon', 'casual', 'charactercustomization', 'coop', 'colorful', 'combat', 'controller', 'cute', 'funny', 'heroshooter', 'multiplayer', 'pvp', 'shooter', 'strategy', 'teambased', 'thirdperson', 'thirdpersonshooter', 'war', 'zombies']"
357,231430,"['action', 'adventure', 'atmospheric', 'basebuilding', 'coop', 'greatsoundtrack', 'historical', 'military', 'multiplayer', 'onlinecoop', 'rts', 'realtime', 'realtimewithpause', 'simulation', 'singleplayer', 'strategy', 'tactical', 'tanks', 'war', 'worldwarii']"
358,1003590,"['abstract', 'beautiful', 'casual', 'coop', 'colorful', 'controller', 'greatsoundtrack', 'indie', 'localcoop', 'localmultiplayer', 'multiplayer', 'onlinecoop', 'psychedelic', 'puzzle', 'pvp', 'scoreattack', 'singleplayer', 'stylized', 'tutorial', 'vr']"
359,1044620,"['adventure', 'anime', 'casual', 'cute', 'datingsim', 'greatsoundtrack', 'hentai', 'mature', 'rhythm', 'romance', 'singleplayer', 'sports', 'storyrich', 'visualnovel']"
360,429530,"['flight', 'military', 'simulation']"
361,250760,"['2d', 'action', 'adventure', 'arcade', 'comedy', 'difficult', 'fantasy', 'funny', 'greatsoundtrack', 'indie', 'kickstarter', 'medieval', 'metroidvania', 'oldschool', 'pixelgraphics', 'platformer', 'rpg', 'retro', 'sidescroller', 'singleplayer']"
362,751630,"['1980s', 'action', 'actionadventure', 'adventure', 'coop', 'crafting', 'dystopian', 'fps', 'firstperson', 'gore', 'lootershooter', 'multiplayer', 'postapocalyptic', 'realistic', ""shoot'emup"", 'shooter', 'survivalhorror', 'vr', 'vronly', 'violent', 'zombies']"
363,236850,"['alternatehistory', 'diplomacy', 'economy', 'education', 'grandstrategy', 'greatsoundtrack', 'historical', 'management', 'military', 'moddable', 'multiplayer', 'nonlinear', 'political', 'realtimewithpause', 'replayvalue', 'resourcemanagement', 'sandbox', 'simulation', 'singleplayer', 'strategy']"
364,1465360,"['atv', 'adventure', 'atmospheric', 'automobilesim', 'driving', 'exploration', 'firstperson', 'immersivesim', 'multiplayer', 'nature', 'openworld', 'physics', 'pve', 'racing', 'realistic', 'sandbox', 'simulation', 'snow', 'teambased', 'thirdperson']"
365,386360,"['action', 'adventure', 'casual', 'coop', 'competitive', 'freetoplay', 'funny', 'mmorpg', 'moba', 'massivelymultiplayer', 'multiplayer', 'mythology', 'nudity', 'pvp', 'rpg', 'strategy', 'survival', 'teambased', 'thirdperson', 'esports']"
366,1435790,"['adventure', 'atmospheric', 'casual', 'charactercustomization', 'coop', 'controller', 'escaperoom', 'exploration', 'firstperson', 'indie', 'investigation', 'leveleditor', 'multiplayer', 'mystery', 'onlinecoop', 'point&click', 'puzzle', 'simulation', 'singleplayer', 'storyrich', 'walkingsimulator']"
367,997010,"['3d', 'automobilesim', ""beat'emup"", 'coop', 'crime', 'earlyaccess', 'education', 'exploration', 'femaleprotagonist', 'immersivesim', 'investigation', 'lootershooter', 'multiplayer', 'nudity', 'openworld', 'realistic', 'simulation', 'singleplayer', 'survivalhorror', 'thirdperson']"
368,1237980,"['action', 'adventure', 'aliens', 'atmospheric', 'coop', 'combat', 'fps', 'firstperson', 'multiplayer', 'onlinecoop', 'pvp', 'scifi', 'shooter', 'singleplayer', 'space', 'splitscreen', 'strategy', 'thirdperson', 'thirdpersonshooter', 'vehicularcombat']"
369,690790,"['3dvision', 'action', 'automobilesim', 'coop', 'controller', 'difficult', 'driving', 'familyfriendly', 'firstperson', 'multiplayer', 'offroad', 'openworld', 'psychologicalhorror', 'racing', 'realistic', 'simulation', 'singleplayer', 'sports', 'trackir', 'vr']"
370,1115690,"['adventure', 'choicesmatter', 'fantasy', 'greatsoundtrack', 'historical', 'interactivefiction', 'inventorymanagement', 'management', 'medieval', 'multipleendings', 'pixelgraphics', 'point&click', 'political', 'puzzle', 'rpg', 'resourcemanagement', 'simulation', 'singleplayer', 'strategy', 'war']"
371,1343240,"['3d', 'action', 'actionrpg', 'atmospheric', 'combat', 'dark', 'darkfantasy', 'difficult', 'fantasy', 'fighting', 'gore', 'gothic', 'hackandslash', 'horror', 'medieval', 'postapocalyptic', 'rpg', 'singleplayer', 'soulslike', 'thirdperson']"
372,1272160,"['2d', 'adventure', 'atmospheric', 'choicesmatter', 'chooseyourownadventure', 'darkfantasy', 'indie', 'interactivefiction', 'management', 'medieval', 'rpg', 'replayvalue', 'simulation', 'singleplayer', 'storyrich', 'strategy', 'tabletop', 'textbased', 'violent', 'visualnovel']"
373,466560,"['4x', 'adventure', 'atmospheric', 'citybuilder', 'coop', 'colonysim', 'indie', 'management', 'medieval', 'multiplayer', 'mythology', 'rts', 'realtime', 'resourcemanagement', 'simulation', 'singleplayer', 'strategy', 'survival', 'vikings', 'war']"
374,1469170,"['3d', 'actionadventure', 'atmospheric', 'choicesmatter', 'combat', 'controller', 'historical', 'isometric', 'military', 'pvp', 'rts', 'realtimetactics', 'realistic', 'stealth', 'strategy', 'tactical', 'topdown', 'war', 'wargame', 'worldwarii']"
375,1559390,"['3d', 'actionrpg', 'drama', 'exploration', 'hackandslash', 'historical', 'investigation', 'lorerich', 'martialarts', 'openworld', 'puzzle', 'rpg', 'sexualcontent', 'singleplayer', 'storyrich', 'thirdperson']"
376,774181,"['2d', 'action', 'adventure', 'difficult', 'earlyaccess', 'greatsoundtrack', 'indie', 'leveleditor', 'localcoop', 'localmultiplayer', 'music', 'pixelgraphics', 'rhythm', 'singleplayer', 'storyrich']"
377,673750,"['action', 'adventure', 'coop', 'comedy', 'difficult', 'earlyaccess', 'funny', 'gore', 'indie', 'localcoop', 'localmultiplayer', 'multiplayer', 'onlinecoop', 'physics', 'psychologicalhorror']"
378,1169040,"['2d', 'action', 'actionadventure', 'adventure', 'building', 'coop', 'colonysim', 'crafting', 'earlyaccess', 'indie', 'multiplayer', 'onlinecoop', 'openworld', 'openworldsurvivalcraft', 'pixelgraphics', 'rpg', 'replayvalue', 'sandbox', 'singleplayer', 'survival']"
379,1113000,"['adventure', 'anime', 'colorful', 'datingsim', 'detective', 'emotional', 'greatsoundtrack', 'jrpg', 'multipleendings', 'mystery', 'partybasedrpg', 'rpg', 'singleplayer', 'storyrich', 'strategy', 'turnbased', 'turnbasedcombat', 'turnbasedstrategy', 'violent', 'visualnovel']"
380,1062090,"['3d', 'agriculture', 'automation', 'basebuilding', 'building', 'citybuilder', 'colonysim', 'earlyaccess', 'economy', 'indie', 'leveleditor', 'management', 'postapocalyptic', 'resourcemanagement', 'sandbox', 'science', 'simulation', 'singleplayer', 'strategy', 'survival', 'topdown', 'voxel']"
381,241930,"['action', 'actionrpg', 'adventure', 'assassin', 'atmospheric', 'basedonanovel', 'darkfantasy', 'fantasy', 'gore', 'hackandslash', 'lorerich', 'magic', 'openworld', 'parkour', 'rpg', 'sandbox', 'singleplayer', 'stealth', 'storyrich', 'thirdperson']"
382,491540,"['atmospheric', 'automobilesim', 'driving', 'earlyaccess', 'economy', 'firstperson', 'leveleditor', 'management', 'moddable', 'multiplayer', 'openworld', 'realistic', 'relaxing', 'simulation', 'singleplayer', 'timemanagement', 'tutorial', 'vr']"
383,784080,"['3d', 'action', 'coop', 'combat', 'destruction', 'economy', 'fps', 'firstperson', 'futuristic', 'management', 'mechs', 'moddable', 'onlinecoop', 'pve', 'resourcemanagement', 'shooter', 'simulation', 'singleplayer', 'tutorial', 'vehicularcombat']"
384,770200,"['action', 'adventure', 'earlyaccess', 'hacking', 'programming', 'rpg', 'strategy']"
385,1158370,"['3d', 'action', 'actionadventure', 'assassin', 'charactercustomization', 'coop', 'coopcampaign', 'combat', 'dark', 'fantasy', 'magic', 'multiplayer', 'ninja', 'onlinecoop', 'pve', 'singleplayer', 'stealth', 'storyrich', 'stylized', 'thirdperson']"
386,1094520,"['action', 'actionrpg', 'adventure', 'anime', 'charactercustomization', 'earlyaccess', 'hackandslash', 'indie', 'martialarts', 'mature', 'moddable', 'multiplayer', 'openworld', 'rpg', 'sandbox', 'singleplayer', 'storyrich', 'strategy', 'topdown', 'war']"
387,352720,"['aliens', 'building', 'casual', 'citybuilder', 'colonysim', 'colorful', 'earlyaccess', 'godgame', 'indie', 'management', 'openworld', 'proceduralgeneration', 'realtimewithpause', 'resourcemanagement', 'sandbox', 'scifi', 'simulation', 'singleplayer', 'space', 'strategy', 'survival']"
388,1850740,"['actionadventure', 'adventure', 'atmospheric', 'cinematic', 'coop', 'dark', 'demons', 'detective', 'earlyaccess', 'firstperson', 'horror', 'multiplayer', 'nonlinear', 'onlinecoop', 'puzzle', 'pve', 'realistic', 'singleplayer', 'survivalhorror', 'teambased']"
389,880940,"['4playerlocal', 'action', 'boardgame', 'casual', 'coop', 'colorful', 'comedy', 'controller', 'funny', 'gore', 'indie', 'localcoop', 'localmultiplayer', 'minigames', 'multiplayer', 'onlinecoop', 'party', 'partygame', 'singleplayer', 'tabletop']"
390,839770,"['3d', 'aliens', 'charactercustomization', 'firstperson', 'grandstrategy', 'horror', 'isometric', 'permadeath', 'postapocalyptic', 'proceduralgeneration', 'pve', 'rpg', 'strategy', 'tactical', 'tacticalrpg', 'thirdperson', 'thirdpersonshooter', 'transhumanism', 'turnbasedstrategy', 'tutorial']"
391,777130,"['anime', 'casual', 'clicker', 'cute', 'datingsim', 'earlyaccess', 'freetoplay', 'funny', 'hentai', 'indie', 'lgbtq+', 'mature', 'nudity', 'otome', 'resourcemanagement', 'romance', 'sexualcontent', 'simulation', 'singleplayer', 'visualnovel']"
392,1543030,"['3d', 'action', 'actionrpg', 'adventure', 'anime', 'crpg', 'fantasy', 'femaleprotagonist', 'greatsoundtrack', 'martialarts', 'mythology', 'openworld', 'rpg', 'sexualcontent', 'singleplayer', 'storyrich', 'thirdperson']"
393,1206610,"['4playerlocal', 'action', ""beat'emup"", 'cartoony', 'casual', 'coop', 'colorful', 'comedy', 'cute', 'destruction', 'familyfriendly', 'fighting', 'funny', 'heist', 'indie', 'multiplayer', 'onlinecoop', 'party', 'partygame', 'physics', 'pvp']"
394,702320,"['freetoplay', 'massivelymultiplayer', 'medieval', 'multiplayer', 'rpg', 'strategy']"
395,889510,"['action', 'anime', ""beat'emup"", 'charactercustomization', 'femaleprotagonist', 'fighting', 'greatsoundtrack', 'hackandslash', 'hentai', 'mature', 'nsfw', 'ninja', 'nudity', 'sexualcontent', 'singleplayer', 'storyrich', 'thirdperson', 'visualnovel']"
396,581320,"['action', 'atmospheric', 'choicesmatter', 'coop', 'difficult', 'fps', 'firstperson', 'gore', 'indie', 'massivelymultiplayer', 'military', 'multiplayer', 'onlinecoop', 'openworld', 'realistic', 'shooter', 'simulation', 'tactical', 'violent', 'war']"
397,1729410,"['2d', 'adventure', 'alternatehistory', 'casual', 'charactercustomization', 'chooseyourownadventure', 'drama', 'earlyaccess', 'exploration', 'fantasy', 'indie', 'martialarts', 'mythology', 'rpg', 'simulation', 'singleplayer', 'strategy', 'strategyrpg', 'tacticalrpg', 'turnbasedcombat', 'turnbasedstrategy', 'turnbasedtactics']"
398,1682060,"['3dvision', 'basebuilding', 'cardgame', 'cartoon', 'cute', 'deckbuilding', 'historical', 'indie', 'magic', 'mythology', 'roguelike', 'roguelite', 'rome', 'strategy', 'tactical', 'tacticalrpg', 'turnbasedcombat', 'turnbasedstrategy', 'turnbasedtactics', 'war', 'wargame']"
399,644930,"['basebuilding', 'building', 'citybuilder', 'colonysim', 'difficult', 'earlyaccess', 'indie', 'isometric', 'management', 'postapocalyptic', 'rts', 'realtimewithpause', 'resourcemanagement', 'singleplayer', 'steampunk', 'strategy', 'survival', 'tactical', 'towerdefense', 'zombies']"
400,42960,"['alternatehistory', 'diplomacy', 'economy', 'grandstrategy', 'greatsoundtrack', 'historical', 'management', 'military', 'moddable', 'multiplayer', 'politicalsim', 'politics', 'rts', 'realtimewithpause', 'sandbox', 'simulation', 'singleplayer', 'strategy', 'war', 'worldwari']"
401,47890,"['action', 'adventure', 'building', 'casual', 'charactercustomization', 'comedy', 'familyfriendly', 'funny', 'greatsoundtrack', 'lifesim', 'moddable', 'multiplayer', 'nudity', 'rpg', 'replayvalue', 'romance', 'sandbox', 'simulation', 'singleplayer', 'strategy']"
402,566050,"['citybuilder', 'classic', 'colonysim', 'historical', 'isometric', 'mythology', 'simulation', 'singleplayer', 'strategy']"
403,552990,"['action', 'coop', 'freetoplay', 'historical', 'massivelymultiplayer', 'military', 'multiplayer', 'naval', 'navalcombat', 'onlinecoop', 'pve', 'pvp', 'realistic', 'shooter', 'simulation', 'tactical', 'teambased', 'thirdpersonshooter', 'war', 'worldwarii']"
404,1046930,"['autobattler', 'automation', 'boardgame', 'cardgame', 'casual', 'chess', 'coop', 'competitive', 'deckbuilding', 'fantasy', 'freetoplay', 'moba', 'mature', 'multiplayer', 'pvp', 'singleplayer', 'strategy', 'tactical', 'turnbased', 'turnbasedtactics']"
405,767560,"['action', 'coop', 'controller', 'fps', 'firstperson', 'freetoplay', 'mmorpg', 'massivelymultiplayer', 'mechs', 'multiplayer', 'pvp', 'rpg', 'robots', 'shooter', 'singleplayer', 'strategy', 'thirdperson', 'thirdpersonshooter', 'vr', 'war']"
406,1635590,"['2d', 'action', 'addictive', 'adventure', 'beautiful', 'cartoon', 'cartoony', 'casual', 'charactercustomization', 'colorful', 'controller', 'cute', 'emotional', 'epic', 'familyfriendly', 'femaleprotagonist', 'funny', 'interactivefiction', 'singleplayer', 'storyrich']"
407,1889930,"['3d', 'action', 'actionrpg', 'adventure', 'crpg', 'charactercustomization', 'coop', 'combat', 'dungeoncrawler', 'fantasy', 'hackandslash', 'isometric', 'localcoop', 'localmultiplayer', 'magic', 'multiplayer', 'oldschool', 'pve', 'rpg', 'storyrich']"
408,410340,"['3d', 'atmospheric', 'crafting', 'earlyaccess', 'education', 'exploration', 'firstperson', 'flight', 'immersivesim', 'indie', 'leveleditor', 'modern', 'multiplayer', 'parkour', 'racing', 'realistic', 'science', 'simulation', 'singleplayer', 'sports']"
409,1308700,"['2d', '3d', 'adventure', 'crpg', 'charactercustomization', 'dungeoncrawler', 'earlyaccess', 'fantasy', 'firstperson', 'gridbasedmovement', 'hackandslash', 'indie', 'jrpg', 'oldschool', 'partybasedrpg', 'rpg', 'retro', 'singleplayer', 'turnbased', 'turnbasedcombat']"
410,50130,"['3dvision', 'action', 'adventure', 'america', 'atmospheric', 'automobilesim', 'classic', 'crime', 'driving', 'greatsoundtrack', 'multiplayer', 'music', 'nudity', 'openworld', 'sandbox', 'shooter', 'singleplayer', 'storyrich', 'thirdperson', 'thirdpersonshooter']"
411,972660,"['adventure', 'atmospheric', 'building', 'cartoony', 'coop', 'crafting', 'emotional', 'exploration', 'farmingsim', 'femaleprotagonist', 'fishing', 'funny', 'handdrawn', 'indie', 'localcoop', 'management', 'platformer', 'relaxing', 'simulation', 'storyrich']"
412,1434950,"['action', 'actionroguelike', 'adventure', 'building', 'choicesmatter', 'diplomacy', 'exploration', 'indie', 'inventorymanagement', 'military', 'nonlinear', 'physics', 'postapocalyptic', 'scifi', 'simulation', 'singleplayer', 'strategy', 'strategyrpg', 'stylized', 'tactical']"
413,986680,"['action', 'adventure', 'casual', 'horror', 'indie', 'rpg', 'thirdperson']"
414,564230,"['2d', 'action', 'charactercustomization', 'earlyaccess', 'fighting', 'localmultiplayer', 'multiplayer', 'retro', 'simulation', 'singleplayer', 'sports', 'wrestling']"
415,666150,"['3d', 'adventure', 'atmospheric', 'building', 'dinosaurs', 'earlyaccess', 'economy', 'education', 'godgame', 'grandstrategy', 'indie', 'management', 'rts', 'resourcemanagement', 'sandbox', 'scifi', 'science', 'simulation', 'singleplayer', 'strategy']"
416,285310,"['building', 'casual', 'citybuilder', 'classic', 'colorful', 'familyfriendly', 'funny', 'greatsoundtrack', 'isometric', 'management', 'multiplayer', 'nostalgia', 'openworld', 'realtimewithpause', 'relaxing', 'resourcemanagement', 'sandbox', 'simulation', 'singleplayer', 'strategy']"
417,1846170,"['3d', 'abstract', 'adventure', 'atmospheric', 'dark', 'dystopian', 'exploration', 'firstperson', 'horror', 'indie', 'minimalist', 'mystery', 'pixelgraphics', 'psychologicalhorror', 'scifi', 'short', 'simulation', 'submarine', 'surreal', 'underwater', 'walkingsimulator']"
418,1621690,"['2d', 'adventure', 'atmospheric', 'building', 'casual', 'cooking', 'crafting', 'dungeoncrawler', 'earlyaccess', 'exploration', 'farmingsim', 'indie', 'mining', 'mystery', 'onlinecoop', 'openworldsurvivalcraft', 'pixelgraphics', 'proceduralgeneration', 'rpg', 'relaxing', 'sandbox', 'simulation', 'survival']"
